insee	osm	geonames	wikidata	wikipedia	databnf	viaf	siaf	inha
02736	2952177	6425259	Q871168	https://fr.wikipedia.org/wiki/Tartiers	ark:/12148/cb152439216			
02737	1814965	6425260	Q850201	https://fr.wikipedia.org/wiki/Tavaux-et-Ponts%C3%A9ricourt	ark:/12148/cb15243922j			ark:/54721/61e6f50b-1a63-4ae7-add2-2ab76689db8f
02738	153688	2973146	Q378973	https://fr.wikipedia.org/wiki/Tergnier	ark:/12148/cb15243923w	241208825		ark:/54721/57fb219a-5ef4-484d-8b55-530532cf53ba
02739	74047	6425262	Q770806	https://fr.wikipedia.org/wiki/Terny-Sorny	ark:/12148/cb152439247			ark:/54721/9246a3b7-cce1-4098-827a-8ddf6857ea01
02740	153691	2972962	Q845776	https://fr.wikipedia.org/wiki/Thenailles	ark:/12148/cb15243925k			
02741	444897	6425264	Q322109	https://fr.wikipedia.org/wiki/Thenelles	ark:/12148/cb15243926x			
02742	153692	6425265	Q845788	https://fr.wikipedia.org/wiki/Thiernu	ark:/12148/cb152439278			
02743	150405	6615677	Q846138	https://fr.wikipedia.org/wiki/Le_Thuel	ark:/12148/cb15243928m			
02744	1792587	2972442	Q384712	https://fr.wikipedia.org/wiki/Torcy-en-Valois	ark:/12148/cb15243929z			
02745	2132505	6425267	Q776271	https://fr.wikipedia.org/wiki/Toulis-et-Attencourt	ark:/12148/cb152439305			
02746	153695	2972037	Q988675	https://fr.wikipedia.org/wiki/Travecy	ark:/12148/cb15243931h			
02747	150533	6425269	Q850128	https://fr.wikipedia.org/wiki/Trefcon	ark:/12148/cb15243932v			
02748	2955293	6615678	Q845910	https://fr.wikipedia.org/wiki/Tr%C3%A9lou-sur-Marne	ark:/12148/cb152439336			
02749	73965	6615679	Q612732	https://fr.wikipedia.org/wiki/Tro%C3%ABsnes	ark:/12148/cb15243934j			
02750	969676	6425270	Q845780	https://fr.wikipedia.org/wiki/Trosly-Loire	ark:/12148/cb15243935w	234655422		
02751	74121	6425271	Q868798	https://fr.wikipedia.org/wiki/Trucy	ark:/12148/cb152439367			ark:/54721/5c6a4a86-e43e-4134-a948-acbe3a805def
02752	2950567	6425272	Q867551	https://fr.wikipedia.org/wiki/Tugny-et-Pont	ark:/12148/cb15243937k			
02753	153696	6425273	Q57748	https://fr.wikipedia.org/wiki/Tupigny	ark:/12148/cb15243938x			
02754	153697	6425274	Q867712	https://fr.wikipedia.org/wiki/Ugny-le-Gay	ark:/12148/cb152439398			
02755	2202429	6425275	Q733028	https://fr.wikipedia.org/wiki/Urcel	ark:/12148/cb15243940g	243217906		ark:/54721/cc5a186d-9f86-4a32-92bc-e5ae0d2933f6
02756	153699	6425276	Q745820	https://fr.wikipedia.org/wiki/Urvillers	ark:/12148/cb15243941t			
02757	153700	6618083	Q1020295	https://fr.wikipedia.org/wiki/Vadencourt_(Aisne)	ark:/12148/cb152439425			
02758	444877	2971169	Q589513	https://fr.wikipedia.org/wiki/Vailly-sur-Aisne	ark:/12148/cb15243943h	245388223	18305149	ark:/54721/c8cd6e43-7bc8-4189-a442-3f74f9d67c60
02759	153031	6455447	Q473279	https://fr.wikipedia.org/wiki/La_Vall%C3%A9e-au-Bl%C3%A9	ark:/12148/cb15243944v			
02760	153032	6613178	Q872757	https://fr.wikipedia.org/wiki/La_Vall%C3%A9e-Mul%C3%A2tre	ark:/12148/cb152439456			
02761	420676	6425278	Q867676	https://fr.wikipedia.org/wiki/Variscourt	ark:/12148/cb15243946j	235993668		
02762	2950481	6425279	Q1021547	https://fr.wikipedia.org/wiki/Vassens	ark:/12148/cb15243947w			
02763	153701	6425280	Q680730	https://fr.wikipedia.org/wiki/Vasseny	ark:/12148/cb152439487			
02764	2952117	6425281	Q739772	https://fr.wikipedia.org/wiki/Vassogne	ark:/12148/cb15243949k			
02765	444869	6425282	Q868285	https://fr.wikipedia.org/wiki/Vaucelles-et-Beffecourt	ark:/12148/cb15243950s			
02766	422686	6425283	Q869049	https://fr.wikipedia.org/wiki/Vaudesson	ark:/12148/cb152439514			
02767	74022	6425284	Q868125	https://fr.wikipedia.org/wiki/Vauxrezis	ark:/12148/cb15243952g			
02768	74046	6425285	Q868218	https://fr.wikipedia.org/wiki/Vauxaillon	ark:/12148/cb15243953t			
02769	153702	6612223	Q868194	https://fr.wikipedia.org/wiki/Vaux-Andigny	ark:/12148/cb152439545			
02770	74005	6425287	Q1062155	https://fr.wikipedia.org/wiki/Vauxbuin	ark:/12148/cb15243955h			ark:/54721/bf839c56-c5c4-48d4-baca-8392a781a4ee
02771		6425288	Q868281	https://fr.wikipedia.org/wiki/Vauxc%C3%A9r%C3%A9				
02772	153703	6425289	Q867746	https://fr.wikipedia.org/wiki/Vaux-en-Vermandois	ark:/12148/cb152439576			
02773	422683	6425290	Q868302	https://fr.wikipedia.org/wiki/Vauxtin	ark:/12148/cb15243958j			ark:/54721/0c674523-30d0-418f-8dfc-9befb4280ece
02774	150508	6425291	Q678167	https://fr.wikipedia.org/wiki/Vendelles	ark:/12148/cb15243959w			
02775	153704	6453543	Q1020346	https://fr.wikipedia.org/wiki/Vendeuil	ark:/12148/cb152439603			
02776	150496	6612224	Q867402	https://fr.wikipedia.org/wiki/Vendhuile	ark:/12148/cb15243961f			
02777	1729920	6615220	Q868201	https://fr.wikipedia.org/wiki/Vendi%C3%A8res	ark:/12148/cb15243962s			
02778	2951676	6425294	Q867571	https://fr.wikipedia.org/wiki/Vendresse-Beaulne	ark:/12148/cb152439634			ark:/54721/35c3db4a-027d-4eda-b5ff-2e70cc02dcce
02779	153707	6425295	Q673606	https://fr.wikipedia.org/wiki/V%C3%A9n%C3%A9rolles	ark:/12148/cb15243964g			
02780	73985	6425296	Q736863	https://fr.wikipedia.org/wiki/Venizel	ark:/12148/cb15243965t			
02781	74168	6425297	Q615820	https://fr.wikipedia.org/wiki/Verdilly	ark:/12148/cb152439665	247461389		
02782	153058	6455448	Q870040	https://fr.wikipedia.org/wiki/Le_Verguier	ark:/12148/cb15243967h			
02783	152991	6425298	Q1020230	https://fr.wikipedia.org/wiki/Grand-Verly	ark:/12148/cb15243968v			
02784	153482	6425299	Q870565	https://fr.wikipedia.org/wiki/Petit-Verly	ark:/12148/cb152439696			
02785	150527	6425300	Q994711	https://fr.wikipedia.org/wiki/Vermand	ark:/12148/cb15243970d	233733187		
02786	153710	6425301	Q867260	https://fr.wikipedia.org/wiki/Verneuil-sous-Coucy	ark:/12148/cb15243971r			
02787	422688	6425302	Q637656	https://fr.wikipedia.org/wiki/Verneuil-sur-Serre	ark:/12148/cb152439723			
02788	153711	6618082	Q867428	https://fr.wikipedia.org/wiki/Versigny_(Aisne)	ark:/12148/cb15243973f			
02789	153712	2969599	Q209840	https://fr.wikipedia.org/wiki/Vervins		148456584		ark:/54721/a35def53-94f8-497b-85ef-ac5dbca873f9
02790	2144520	6425303	Q868121	https://fr.wikipedia.org/wiki/Vesles-et-Caumont	ark:/12148/cb152439754			
02791	153713	2969568	Q868232	https://fr.wikipedia.org/wiki/Veslud	ark:/12148/cb15243976g			
02792	2954181	6425305	Q682408	https://fr.wikipedia.org/wiki/Veuilly-la-Poterie	ark:/12148/cb15243977t			
02793	2952385	6425306	Q1074439	https://fr.wikipedia.org/wiki/V%C3%A9zaponin	ark:/12148/cb152439785			
02794	1775848	6425307	Q868141	https://fr.wikipedia.org/wiki/V%C3%A9zilly	ark:/12148/cb15243979h			
02795	1809448	2969366	Q990682	https://fr.wikipedia.org/wiki/Vic-sur-Aisne	ark:/12148/cb15243980q	234704325		
02796	2954980	6425309	Q868292	https://fr.wikipedia.org/wiki/Vichel-Nanteuil	ark:/12148/cb152439812			
02797	422689	6425310	Q869036	https://fr.wikipedia.org/wiki/Viel-Arcy	ark:/12148/cb15243982d			
02798	2952826	6425311	Q868924	https://fr.wikipedia.org/wiki/Viels-Maisons	ark:/12148/cb15243983r			ark:/54721/36277b7c-fbc8-49f2-bfdf-a1cc3995ed26
02799	73972	6425312	Q868917	https://fr.wikipedia.org/wiki/Vierzy	ark:/12148/cb152439843			
02800	2954252	6425313	Q867623	https://fr.wikipedia.org/wiki/Viffort	ark:/12148/cb15243985f			
02801	153714	6425314	Q867445	https://fr.wikipedia.org/wiki/Vigneux-Hocquet	ark:/12148/cb15243986s			
02802	153033	6455449	Q872647	https://fr.wikipedia.org/wiki/La_Ville-aux-Bois-l%C3%A8s-Dizy	ark:/12148/cb152439874			
02803	2950535	6455450	Q1000150	https://fr.wikipedia.org/wiki/La_Ville-aux-Bois-l%C3%A8s-Pontavert	ark:/12148/cb15243988g			
02804	73980	6425315	Q1058444	https://fr.wikipedia.org/wiki/Villemontoire	ark:/12148/cb15243989t			
02805	73984	6425316	Q1020361	https://fr.wikipedia.org/wiki/Villeneuve-Saint-Germain	ark:/12148/cb152439901	157561246		
02806	153715	6425317	Q995372	https://fr.wikipedia.org/wiki/Villeneuve-sur-F%C3%A8re	ark:/12148/cb15243991c			
02807	153717	6425318	Q868812	https://fr.wikipedia.org/wiki/Villequier-Aumont	ark:/12148/cb15243992q			
02808	150504	6618081	Q457682	https://fr.wikipedia.org/wiki/Villeret_(Aisne)	ark:/12148/cb152439932	148756885		
02809	1775691	6615221	Q849467	https://fr.wikipedia.org/wiki/Villers-Agron-Aiguizy	ark:/12148/cb15243994d			
02810	73941	2968405	Q213883	https://fr.wikipedia.org/wiki/Villers-Cotter%C3%AAts	ark:/12148/cb15243995r	312844588	18395562	ark:/54721/5218f289-2644-4bac-b4da-cbd9af717856
02811		6425321	Q849421	https://fr.wikipedia.org/wiki/Villers-en-Pray%C3%A8res				
02812	73973	6425322	Q736273	https://fr.wikipedia.org/wiki/Villers-H%C3%A9lon	ark:/12148/cb15243997f			
02813	153718	6425323	Q868833	https://fr.wikipedia.org/wiki/Villers-le-Sec_(Aisne)	ark:/12148/cb15243998s			
02814	153719	6425324	Q868380	https://fr.wikipedia.org/wiki/Villers-l%C3%A8s-Guise	ark:/12148/cb152439994			
02815	2950675	6612225	Q868178	https://fr.wikipedia.org/wiki/Villers-Saint-Christophe	ark:/12148/cb152440000			
02816	2956612	6425326	Q868168	https://fr.wikipedia.org/wiki/Villers-sur-F%C3%A8re	ark:/12148/cb15244001b			
02817	420685	6425327	Q846658	https://fr.wikipedia.org/wiki/Ville-Savoye	ark:/12148/cb15244002p			
02818	2951328	6615680	Q868136	https://fr.wikipedia.org/wiki/Villiers-Saint-Denis	ark:/12148/cb152440031			
02819	153722	6425328	Q749916	https://fr.wikipedia.org/wiki/Vincy-Reuil-et-Magny	ark:/12148/cb15244004c			
02820	153723	6425329	Q867323	https://fr.wikipedia.org/wiki/Viry-Noureuil	ark:/12148/cb15244005q			
02821	420679	6425330	Q868721	https://fr.wikipedia.org/wiki/Vivaise	ark:/12148/cb152440062			
02822	73947	6425331	Q868782	https://fr.wikipedia.org/wiki/Vivi%C3%A8res	ark:/12148/cb15244007d			
02823	153724	6425332	Q867685	https://fr.wikipedia.org/wiki/Voharies	ark:/12148/cb15244008r			
02824	153725	6425333	Q868146	https://fr.wikipedia.org/wiki/Vorges	ark:/12148/cb152440093			ark:/54721/4eedeafc-dc26-4d5f-9d91-06fb8dd7fea3
02825			Q3563269	https://fr.wikipedia.org/wiki/Vou%C3%ABl				
02826	153726	2967634	Q104295	https://fr.wikipedia.org/wiki/Voulpaix	ark:/12148/cb15244011n			
02827	969362	6425335	Q868809	https://fr.wikipedia.org/wiki/Voyenne	ark:/12148/cb152440120			
02828	74002	6425336	Q867653	https://fr.wikipedia.org/wiki/Vregny	ark:/12148/cb15244013b			
02829	419479	6425337	Q867277	https://fr.wikipedia.org/wiki/Vuillery	ark:/12148/cb15244014p			
02830	153729	6612226	Q457078	https://fr.wikipedia.org/wiki/Wassigny	ark:/12148/cb152440151			
02831	150403	6425339	Q868343	https://fr.wikipedia.org/wiki/Watigny	ark:/12148/cb15244016c			
02832	153730	6425340	Q1020290	https://fr.wikipedia.org/wiki/Wi%C3%A8ge-Faty	ark:/12148/cb15244017q			
02833	153732	6425341	Q501509	https://fr.wikipedia.org/wiki/Wimy	ark:/12148/cb152440182			
02834	2947170	6425342	Q868270	https://fr.wikipedia.org/wiki/Wissignicourt	ark:/12148/cb15244019d			
03001	116515	3038735	Q274683	https://fr.wikipedia.org/wiki/Abrest	ark:/12148/cb15244020m			
03002	124388	3038588	Q775808	https://fr.wikipedia.org/wiki/Agonges	ark:/12148/cb15244021z			ark:/54721/054c20b2-b829-46f2-bffe-7ce67e0270dc
03003	116531	3038419	Q841802	https://fr.wikipedia.org/wiki/Ainay-le-Ch%C3%A2teau	ark:/12148/cb152440229	265600391		ark:/54721/9de69ae9-b88d-42b9-a851-762379febb8d
03004	116573	6452081	Q608716	https://fr.wikipedia.org/wiki/Andelaroche	ark:/12148/cb15244023n			
03005	113733	6452082	Q842576	https://fr.wikipedia.org/wiki/Archignat	ark:/12148/cb152440240			
03006	2781586	3037082	Q840743	https://fr.wikipedia.org/wiki/Arfeuilles	ark:/12148/cb15244025b	246959996		
03007	125092	6452083	Q244068	https://fr.wikipedia.org/wiki/Arpheuilles-Saint-Priest	ark:/12148/cb15244026p			
03008	121959	6452084	Q841439	https://fr.wikipedia.org/wiki/Arronnes	ark:/12148/cb152440271			
03009	116592	6618126	Q843114	https://fr.wikipedia.org/wiki/Aubigny_(Allier)	ark:/12148/cb15244028c			
03010	2818106	6446505	Q583819	https://fr.wikipedia.org/wiki/Audes	ark:/12148/cb15244029q			
03011	116595	6618125	Q840833	https://fr.wikipedia.org/wiki/Aurou%C3%ABr	ark:/12148/cb15244030x			
03012	124383	6446506	Q841795	https://fr.wikipedia.org/wiki/Autry-Issards	ark:/12148/cb152440318			
03013	116596	6446507	Q843572	https://fr.wikipedia.org/wiki/Avermes	ark:/12148/cb15244032m	234765132		ark:/54721/6a1413f4-5556-4c7f-9bc1-fbbbcfd7dba3
03014	2850529	6612935	Q271875	https://fr.wikipedia.org/wiki/Avrilly_(Allier)	ark:/12148/cb15244033z			
03015	116599	6446509	Q840612	https://fr.wikipedia.org/wiki/Bagneux_(Allier)	ark:/12148/cb152440349			ark:/54721/89b08c93-be1c-40ff-961a-8a4ddc1f7042
03016	2804159	6446510	Q322061	https://fr.wikipedia.org/wiki/Barberier	ark:/12148/cb15244035n	233904219		ark:/54721/089937c0-5159-4d50-b4ee-f1f602e9eb0d
03017	116605	6446511	Q780708	https://fr.wikipedia.org/wiki/Barrais-Bussolles	ark:/12148/cb152440360			
03018	2801078	6446512	Q853476	https://fr.wikipedia.org/wiki/Bayet	ark:/12148/cb15244037b			
03019	2824462	6446513	Q243622	https://fr.wikipedia.org/wiki/Beaulon	ark:/12148/cb15244038p			
03020	116541	6618124	Q325604	https://fr.wikipedia.org/wiki/Beaune-d%27Allier	ark:/12148/cb152440391			
03021	2786203	6446514	Q849065	https://fr.wikipedia.org/wiki/B%C3%A8gues	ark:/12148/cb152440407			
03022	2194867	3033677	Q263971	https://fr.wikipedia.org/wiki/Bellenaves	ark:/12148/cb15244041k	238134559		
03023	121916	3033666	Q245132	https://fr.wikipedia.org/wiki/Bellerive-sur-Allier	ark:/12148/cb15244042x	160751840		ark:/54721/583138bc-4093-4b2e-9f13-bd1df46e2a6a
03024	116608	6454905	Q601071	https://fr.wikipedia.org/wiki/Bert_(Allier)	ark:/12148/cb152440438			
03025	116610	6446517	Q853434	https://fr.wikipedia.org/wiki/Bessay-sur-Allier	ark:/12148/cb15244044m			
03026	116612	6446518	Q843195	https://fr.wikipedia.org/wiki/Besson_(Allier)	ark:/12148/cb15244045z			ark:/54721/a4a77ff8-3d5a-433a-84a7-19085e0104a5
03027	125358	3032836	Q853534	https://fr.wikipedia.org/wiki/B%C3%A9zenet	ark:/12148/cb152440469		18301904	
03028	116615	6446520	Q853579	https://fr.wikipedia.org/wiki/Billezois	ark:/12148/cb15244047n			
03029	116651	6446521	Q848646	https://fr.wikipedia.org/wiki/Billy_(Allier)	ark:/12148/cb152440480			ark:/54721/92dd0654-d4f8-47bf-8585-6207ef226c34
03030	124931	3032574	Q271826	https://fr.wikipedia.org/wiki/Biozat	ark:/12148/cb15244049b			
03031	365681	6446523	Q596449	https://fr.wikipedia.org/wiki/Bizeneuille	ark:/12148/cb15244050j			
03032	116656	6446524	Q848671	https://fr.wikipedia.org/wiki/Blomard	ark:/12148/cb15244051w			
03033	116665	6615682	Q268388	https://fr.wikipedia.org/wiki/Bost_(Allier)	ark:/12148/cb152440527			
03034	2792039	6454906	Q848602	https://fr.wikipedia.org/wiki/Bouc%C3%A9_(Allier)	ark:/12148/cb15244053k	135325115		
03035	2850551	6456646	Q848701	https://fr.wikipedia.org/wiki/Le_Bouchaud_(Allier)	ark:/12148/cb15244054x			
03036	116673	3031089	Q245080	https://fr.wikipedia.org/wiki/Bourbon-l%27Archambault	ark:/12148/cb152440558	244739929		ark:/54721/07dd051d-3055-4b9f-ac33-85f84b8171e8
03037	2841187	3030591	Q614295	https://fr.wikipedia.org/wiki/Braize	ark:/12148/cb15244056m			
03038	2807165	6446527	Q848621	https://fr.wikipedia.org/wiki/Bransat	ark:/12148/cb15244057z			
03039	116679	6446528	Q853378	https://fr.wikipedia.org/wiki/Bresnay	ark:/12148/cb152440589			
03040	116689	6446529	Q768927	https://fr.wikipedia.org/wiki/Bressolles_(Allier)	ark:/12148/cb15244059n			
03041	2825428	6456647	Q865574	https://fr.wikipedia.org/wiki/Le_Brethon	ark:/12148/cb15244060v			
03042	117681	6618123	Q244050	https://fr.wikipedia.org/wiki/Le_Breuil_(Allier)	ark:/12148/cb152440616	139655053		
03043	2215575	6446530	Q845596	https://fr.wikipedia.org/wiki/Bro%C3%BBt-Vernet	ark:/12148/cb15244062j	239674486		
03044	116727	3029797	Q271752	https://fr.wikipedia.org/wiki/Brugheas	ark:/12148/cb15244063w			
03045	117093	3029446	Q325801	https://fr.wikipedia.org/wiki/Busset	ark:/12148/cb152440647	123599737		
03046	2895865	6446533	Q272004	https://fr.wikipedia.org/wiki/Buxi%C3%A8res-les-Mines	ark:/12148/cb15244065k			ark:/54721/1e8889e6-0642-4308-a34c-a5a9eff32ba2
03047	125003	6615683	Q581909	https://fr.wikipedia.org/wiki/La_Celle_(Allier)	ark:/12148/cb15244066x			
03048	2213818	6446534	Q223186	https://fr.wikipedia.org/wiki/C%C3%A9rilly_(Allier)	ark:/12148/cb152440678	239529232		ark:/54721/2f4fdf22-42b2-439c-a880-c9da5bf69093
03049	2801499	6446535	Q845315	https://fr.wikipedia.org/wiki/Cesset	ark:/12148/cb15244068m			
03050	2807401	6615684	Q546462	https://fr.wikipedia.org/wiki/La_Chabanne_(Allier)	ark:/12148/cb15244069z			
03051	113979	6446536	Q747398	https://fr.wikipedia.org/wiki/Chamb%C3%A9rat	ark:/12148/cb152440705			
03052	114745	6446537	Q264128	https://fr.wikipedia.org/wiki/Chamblet	ark:/12148/cb15244071h	254851032		
03053	2810584	6454907	Q259376	https://fr.wikipedia.org/wiki/Chantelle	ark:/12148/cb15244072v	151580785		ark:/54721/d97e6a8d-4c10-4d14-b22b-396d432a7e42
03054	117098	6446538	Q781495	https://fr.wikipedia.org/wiki/Chapeau_(Allier)	ark:/12148/cb152440736			
03055	117628	6456648	Q845297	https://fr.wikipedia.org/wiki/La_Chapelaude	ark:/12148/cb15244074j			
03056	121945	6456649	Q868008	https://fr.wikipedia.org/wiki/La_Chapelle_(Allier)	ark:/12148/cb15244075w			
03057	2836033	6456650	Q845983	https://fr.wikipedia.org/wiki/La_Chapelle-aux-Chasses	ark:/12148/cb152440767			
03058	117102	6454908	Q243916	https://fr.wikipedia.org/wiki/Chappes_(Allier)	ark:/12148/cb15244077k			
03059	2804134	6446539	Q845221	https://fr.wikipedia.org/wiki/Chareil-Cintrat	ark:/12148/cb15244078x			
03060	117108	6446540	Q845240	https://fr.wikipedia.org/wiki/Charmeil	ark:/12148/cb152440798	247861995		
03061	124934	6446541	Q845187	https://fr.wikipedia.org/wiki/Charmes_(Allier)	ark:/12148/cb15244080g			
03062	2805677	6615685	Q273012	https://fr.wikipedia.org/wiki/Charroux_(Allier)	ark:/12148/cb15244081t	125003675		
03063	117111	6612936	Q273892	https://fr.wikipedia.org/wiki/Chassenard	ark:/12148/cb152440825	248749592		ark:/54721/00e842f6-a96e-41be-8b76-42992f57beac
03064	2897140	6446543	Q777383	https://fr.wikipedia.org/wiki/Ch%C3%A2teau-sur-Allier	ark:/12148/cb15244083h			
03065	2815668	6446544	Q264108	https://fr.wikipedia.org/wiki/Ch%C3%A2tel-de-Neuvre	ark:/12148/cb15244084v			
03066	2804094	6446545	Q845255	https://fr.wikipedia.org/wiki/Ch%C3%A2tel-Montagne	ark:/12148/cb152440856	240085666		
03067	2798104	3026133	Q317975	https://fr.wikipedia.org/wiki/Ch%C3%A2telperron	ark:/12148/cb15244086j			ark:/54721/5adde9d8-fddc-4921-a502-70cd65febf15
03068	2781536	6454909	Q845211	https://fr.wikipedia.org/wiki/Ch%C3%A2telus_(Allier)	ark:/12148/cb15244087w			ark:/54721/ce83ac75-b39b-42f8-a13a-93f12132acf1
03069	2890923	6446547	Q845202	https://fr.wikipedia.org/wiki/Ch%C3%A2tillon_(Allier)	ark:/12148/cb152440887			
03070	2195767	6446548	Q272499	https://fr.wikipedia.org/wiki/Chavenon	ark:/12148/cb15244089k			
03071	2875431	6446549	Q845995	https://fr.wikipedia.org/wiki/Chavroches	ark:/12148/cb15244090s			
03072	2826335	6446550	Q242843	https://fr.wikipedia.org/wiki/Chazemais	ark:/12148/cb152440914			
03073	122646	6446551	Q654892	https://fr.wikipedia.org/wiki/Chemilly_(Allier)	ark:/12148/cb15244092g			ark:/54721/a0c67a50-dae4-40e7-8982-16e2cfcab9e3
03074	2845044	6446552	Q843076	https://fr.wikipedia.org/wiki/Chevagnes	ark:/12148/cb15244093t			
03075	2806816	6446553	Q845175	https://fr.wikipedia.org/wiki/Chezelle	ark:/12148/cb152440945			
03076	117112	6446554	Q843166	https://fr.wikipedia.org/wiki/Ch%C3%A9zy_(Allier)	ark:/12148/cb15244095h			
03077	2194868	6446555	Q842739	https://fr.wikipedia.org/wiki/Chirat-l%27%C3%89glise	ark:/12148/cb15244096v			
03078	124467	6446556	Q245066	https://fr.wikipedia.org/wiki/Chouvigny	ark:/12148/cb152440976			
03079	2872003	6446557	Q845289	https://fr.wikipedia.org/wiki/Cindr%C3%A9	ark:/12148/cb15244098j			ark:/54721/539a0f51-22fb-46c7-be74-a3bfb2adc6ac
03080	117223	6446558	Q733679	https://fr.wikipedia.org/wiki/Cognat-Lyonne	ark:/12148/cb15244099w	124772087		
03081	124692	6618122	Q1058260	https://fr.wikipedia.org/wiki/Colombier_(Allier)	ark:/12148/cb152441008			ark:/54721/d2b69e73-1224-4b09-b58b-96023172edc7
03082	115128	3024090	Q510013	https://fr.wikipedia.org/wiki/Commentry	ark:/12148/cb15244101m	168511303	18303463	ark:/54721/9e63afc8-9769-4f39-b177-7f9ffd4b9002
03083	2801095	6446560	Q272013	https://fr.wikipedia.org/wiki/Contigny	ark:/12148/cb15244102z			ark:/54721/5e3236a3-bbe3-48d0-a2bd-2aabdbca9922
03084	2213225	6446561	Q454526	https://fr.wikipedia.org/wiki/Cosne-d%27Allier	ark:/12148/cb152441039	244637307		
03085	117227	6446562	Q657466	https://fr.wikipedia.org/wiki/Coulandon	ark:/12148/cb15244104n	242752366		
03086	2310803	6446563	Q544373	https://fr.wikipedia.org/wiki/Coulanges_(Allier)	ark:/12148/cb152441050			
03087	2904436	6446564	Q674897	https://fr.wikipedia.org/wiki/Couleuvre_(Allier)	ark:/12148/cb15244106b			ark:/54721/0364df3b-a602-494f-bf90-05f295a2b5f7
03088	114333	6446565	Q242830	https://fr.wikipedia.org/wiki/Cour%C3%A7ais	ark:/12148/cb15244107p	238751975		
03089	2790087	6446566	Q249585	https://fr.wikipedia.org/wiki/Coutansouze	ark:/12148/cb152441081			
03090	124390	6446567	Q271702	https://fr.wikipedia.org/wiki/Couzon_(Allier)	ark:/12148/cb15244109c			
03091	2794083	6446568	Q845293	https://fr.wikipedia.org/wiki/Cr%C3%A9chy	ark:/12148/cb15244110k	235647667		
03092	2886386	6446569	Q845228	https://fr.wikipedia.org/wiki/Cressanges	ark:/12148/cb15244111x	248725906		
03093	117233	6446570	Q845986	https://fr.wikipedia.org/wiki/Creuzier-le-Neuf	ark:/12148/cb152441128			
03094	117232	3022509	Q535340	https://fr.wikipedia.org/wiki/Creuzier-le-Vieux	ark:/12148/cb15244113m			
